user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
1259_88,182.26000000000002,1.8399999999999999,1.8226000000000002,100.0,2.8806317432118944,8.298039239999998,3.4087989087067014,12.95,12.95,-4.94,930.85,9.47,9.3085,100.0,4.975190724987335,24.752522750000004,10.554652765486887,19.57,19.57,-1.65,106.688185362,0.66739702,1.06688185362,100.0,2.3053903007618977,5.314824438847033,2.5402876467893707,8.281172,8.281172,-4.0588636,Walking
1259_89,314.41999999999996,3.49,3.1441999999999997,100.0,2.4955809664284585,6.227924359999999,4.01421449352174,8.96,8.96,-1.14,904.79,8.75,9.0479,100.0,4.501841688686976,20.266578589999998,10.105991935480652,18.47,18.47,1.04,150.79086926,1.096438,1.5079086926,100.0,2.979686502583979,8.878531653681144,3.339508987695614,10.269742,10.269742,-4.5219555,Walking
1259_90,434.96000000000004,3.8899999999999997,4.349600000000001,100.0,5.087056697148165,25.878145840000002,6.693068504057016,16.36,16.36,-5.2,793.7,7.725,7.937,100.0,7.599291480131551,57.74923099999999,10.98841207818491,19.57,19.57,-7.59,195.547335666,2.47209325,1.95547335666,100.0,5.756362906468978,33.13571391097198,6.079439937985991,13.6748295,13.6748295,-11.495573,Jogging
1259_91,-82.14,-1.13,-0.8214,100.0,0.8809801586869026,0.7761260400000001,1.2045015566615098,2.22,2.22,-2.22,964.91,9.72,9.649099999999999,100.0,0.6537921611643872,0.42744419,9.671224069371984,12.03,12.03,7.21,156.1845276,1.3756552,1.561845276,100.0,0.8434659359476578,0.7114347851040584,1.7750480137921831,4.2086873,4.2086873,0.23154591,Standing
1259_92,-164.45,-1.61,-1.6444999999999999,100.0,0.3237881251682958,0.10483875,1.6760724924656452,-0.84,2.49,-2.49,974.11,9.72,9.7411,100.0,0.20053874937278346,0.04021579000000006,9.743164013809889,10.5,10.5,9.04,91.51511731000001,0.939803985,0.9151511731,100.0,0.2833405223635761,0.08028185161326416,0.9580101884842197,1.7297841,1.7297841,0.14982383,Standing
1259_93,372.11,3.68,3.7211000000000003,100.0,2.4352358797455333,5.930373790000001,4.447129298772412,8.43,8.43,-1.04,904.9399999999998,9.36,9.049399999999999,100.0,4.364931115149471,19.05262364,10.04710226881363,17.77,17.77,1.65,168.606284482,0.91937348,1.6860628448200001,100.0,3.301508392368309,10.899957664878375,3.7071236264199348,9.915613,9.915613,-3.405087,Walking
1259_94,369.44999999999993,3.57,3.6944999999999992,100.0,2.3940440158860903,5.731446749999999,4.402360389609192,8.62,8.62,-0.84,871.8800000000001,8.004999999999999,8.718800000000002,100.0,4.365384583287022,19.056582560000003,9.750592597375812,17.92,17.92,1.61,178.37207484799998,1.1713499,1.7837207484799997,100.0,3.214144632893148,10.330725721155828,3.675919671281445,10.691973,10.691973,-5.8158884,Walking
1259_95,286.84,2.895,2.8684,100.0,2.402282547911465,5.77096144,3.741480990196262,7.44,7.44,-1.99,962.1700000000001,9.68,9.6217,100.0,4.336586688860261,18.80598411,10.553818977033856,16.93,16.93,0.93,174.531137812,1.1645397499999999,1.74531137812,100.0,3.1893509907632023,10.17195974228222,3.635666589344704,10.528529,10.528529,-2.8738933,Walking
1259_96,398.84,4.025,3.9884,100.0,4.893581248942334,23.947137440000006,6.313039838302939,15.4,15.4,-5.94,806.59,8.16,8.065900000000001,100.0,7.700043388838793,59.290668190000005,11.151206706002718,19.57,19.57,-8.31,188.16510390000002,1.4982382,1.8816510390000003,100.0,5.3800912693369005,28.945382066395137,5.699648471525672,11.413852,11.413852,-10.147159,Jogging
1259_97,87.54,1.08,0.8754000000000001,100.0,2.1858144569015914,4.77778484,2.3545933831555717,4.63,4.63,-4.02,1004.94,10.135,10.0494,100.0,4.446760803101511,19.773681639999996,10.989273042380919,17.73,17.73,0.5,98.407011804,0.50395286,0.9840701180400001,100.0,2.374899181963611,5.6401461244914275,2.5707080973363516,10.61025,10.61025,-3.1463003,Walking
1259_98,-26.660000000000004,-0.38,-0.26660000000000006,100.0,1.7609504365540787,3.10094644,1.781017125128223,4.94,4.94,-4.59,944.21,8.945,9.4421,100.0,3.5771545381769574,12.796034590000001,10.096993958599757,17.47,17.47,1.14,199.00690016000001,1.55271965,1.9900690016000002,100.0,2.1462875460284274,4.606550230236729,2.926930962862969,7.6273947,7.6273947,-0.9942854,Upstairs
1259_99,-84.2,-0.30500000000000005,-0.8420000000000001,100.0,3.072392553043963,9.439596,3.185680461063225,6.97,7.63,-7.63,902.2900000000001,8.75,9.0229,100.0,4.231268673814037,17.90363459,9.965759328821862,18.39,18.39,1.92,265.71936345000006,1.9340894,2.6571936345000005,100.0,2.5969071622209685,6.743926809194563,3.7154548605011857,10.800936,10.800936,-3.173541,Downstairs
1259_100,350.59999999999997,4.005,3.506,100.0,2.483551891948304,6.168030000000001,4.29651789243336,8.92,8.92,-1.12,895.1200000000001,9.075,8.951200000000002,100.0,4.347652994432743,18.90208656,9.951184251133128,17.5,17.5,0.53,168.075091034,0.74230895,1.68075091034,100.0,3.326715758688881,11.067037739108939,3.727192155191047,12.721405,12.721405,-3.1463003,Walking
1259_101,-16.680000000000003,-0.23,-0.16680000000000003,100.0,2.308404158720912,5.32872976,2.314422606180643,5.79,6.05,-6.05,954.9499999999999,9.34,9.5495,100.0,3.210830227526831,10.30943075,10.074839006157864,18.28,18.28,3.26,218.00728422199998,1.6140112,2.18007284222,100.0,2.5247788182339344,6.374508081002742,3.3357496426422553,12.340035,12.340035,-2.2609777,Upstairs
1259_102,367.2200000000001,3.51,3.672200000000001,100.0,2.6781335216900595,7.172399160000001,4.54504697445472,9.08,9.08,-2.53,895.9300000000002,8.905000000000001,8.959300000000002,100.0,4.669738805329479,21.806460509999994,10.103242895229235,18.47,18.47,0.53,182.14491206400004,1.01471595,1.8214491206400003,100.0,3.621482128271986,13.115132805393392,4.053740211764145,11.304889,11.304889,-4.140586,Walking
1259_103,429.06,4.215,4.2906,100.0,5.143870686555019,26.45940564,6.698406825507092,17.43,17.43,-5.52,784.01,6.59,7.8401,100.0,7.615250553330468,57.99204099000001,10.929739658381623,19.57,19.57,-7.65,199.279310314,1.6480621,1.9927931031400001,100.0,5.19618021915445,27.00028886993199,5.56520558666563,12.299174,12.299174,-9.493382,Jogging
1259_104,418.83,3.5650000000000004,4.1883,100.0,5.366568001059895,28.800052109999996,6.80748918471414,17.97,17.97,-4.29,764.9,8.41,7.649,100.0,7.6995361548602395,59.28285700000001,10.85311282536029,19.57,19.57,-8.62,164.86068847,2.08391325,1.6486068847000002,100.0,5.032103329692937,25.322063920706743,5.295277951249299,11.34575,11.34575,-9.724928,Jogging
1259_105,411.4200000000001,4.35,4.1142,100.0,5.006716524829421,25.067210359999994,6.480266352550642,16.44,16.44,-5.48,786.7,8.025,7.867000000000001,100.0,7.687388828464448,59.095946999999995,10.99934707153111,19.57,19.57,-7.89,187.2389227,2.1860659499999997,1.872389227,100.0,5.35889683333238,28.71777527029981,5.67658494939391,11.686258,11.686258,-8.771504,Jogging
1259_106,364.84000000000003,3.55,3.6484000000000005,100.0,2.579079572250534,6.651651439999999,4.467938450784657,8.01,8.01,-0.5,901.34,9.17,9.0134,100.0,4.2520727228023745,18.08012244,9.966017359005553,17.97,17.97,1.5,151.00879891399998,0.63334617,1.5100879891399999,100.0,3.2252366550470715,10.402151481059223,3.561252197753497,10.269742,10.269742,-3.405087,Walking
1259_107,386.65000000000003,3.16,3.8665000000000003,100.0,5.019170723336675,25.192074749999996,6.335763332069783,16.04,16.04,-5.2,752.2200000000001,7.24,7.5222000000000016,100.0,7.710778375754291,59.45610315999999,10.772167655583532,19.57,19.57,-7.12,202.125961454,1.85917745,2.02125961454,100.0,5.1007491176752575,26.017641561464917,5.486632117322548,12.912089,12.912089,-9.765789,Jogging
1259_108,426.43,4.085,4.2643,100.0,4.872800889632162,23.744188509999994,6.475217602521169,16.44,16.44,-4.59,803.36,8.219999999999999,8.0336,100.0,7.445051715065517,55.42879504,10.952968729983667,19.57,19.57,-7.5,209.167678988,1.995381,2.09167678988,100.0,4.905483993604527,24.06377321151022,5.332812110400378,11.563675,11.563675,-7.8180795,Jogging
1259_109,439.64,4.08,4.3964,100.0,5.205963411319753,27.10205504,6.813984737288454,16.7,16.7,-5.09,801.4800000000001,7.91,8.014800000000001,100.0,7.584775471956965,57.528818959999995,11.034755910304495,19.57,19.57,-8.01,201.04995714599997,1.8727978,2.0104995714599996,100.0,5.284962024409497,27.930823599450527,5.6544612587134555,12.217452,12.217452,-8.008764,Jogging
1259_110,441.0100000000001,4.785,4.410100000000001,100.0,5.496220427712119,30.208438989999994,7.046802182550606,18.01,18.01,-5.9,759.45,7.695,7.5945,100.0,7.590862714474554,57.621196749999996,10.73767325820636,19.57,19.57,-7.74,149.97365027599997,0.9738548650000001,1.4997365027599998,100.0,5.975389536981846,35.70528011867213,6.160721524008606,12.176591,12.789507,-12.789507,Jogging
1259_111,-30.790000000000003,-0.265,-0.3079,100.0,2.1084787383324497,4.44568259,2.1308413831160684,4.06,5.86,-5.86,975.76,9.66,9.7576,100.0,3.4945755450412,12.212058240000001,10.364497865309248,17.69,17.69,2.26,169.50522830000003,1.3960857,1.6950522830000003,100.0,2.2396377878124247,5.015977420597331,2.808768353335825,9.997335,9.997335,-1.7570249,Upstairs
1259_112,-150.22,-1.53,-1.5022,100.0,0.2557560556467823,0.06541115999999998,1.5238162618898643,-0.61,2.03,-2.03,975.5799999999999,9.745000000000001,9.755799999999999,100.0,0.10676310224042777,0.011398360000000034,9.756384166277996,10.08,10.08,9.43,89.70361058,0.88532263,0.8970361058,100.0,0.2181299498864418,0.047580675037461606,0.9231762833534506,1.4165162,1.4165162,0.38136974,Standing
1259_113,377.56999999999994,3.64,3.775699999999999,100.0,2.7248795404567887,7.42496851,4.656273080479709,9.0,9.0,-1.65,894.46,8.614999999999998,8.944600000000001,100.0,4.596283372465192,21.125820839999996,10.056425309223949,17.31,17.31,0.8,160.39321539,0.91937348,1.6039321539,100.0,3.3441774156486987,11.183522587334808,3.7089244993190547,11.454713,11.454713,-4.2904096,Walking
1259_114,98.33,0.91,0.9833,100.0,3.5295215128966135,12.45752211,3.6639324502506865,11.99,11.99,-10.42,874.66,7.705,8.746599999999999,100.0,5.083560016366484,25.842582440000005,10.116599922898997,19.38,19.38,-1.12,277.70526852,1.9885708,2.7770526852,100.0,3.1550675583565497,9.95445129779396,4.20315035588432,12.367276,12.367276,-2.3699405,Downstairs
1259_115,431.35,4.29,4.3135,100.0,0.0962431815766708,0.009262750000000026,4.314573559461004,4.71,4.71,4.02,305.76,3.06,3.0576,100.0,0.06938472454366303,0.004814239999999994,3.0583871566562664,3.26,3.26,2.87,800.9853787,8.008764,8.009853786999999,100.0,0.051349813229794324,0.0026368033187347604,8.01001838277772,8.117727,8.117727,7.8180795,Sitting
1259_116,380.63,4.255,3.8063,100.0,2.6051981325803224,6.787057309999999,4.612480569064763,9.08,9.08,-1.04,895.2,9.0,8.952,100.0,4.147497558769625,17.201736,9.866105614678974,17.12,17.12,1.42,178.54914125599998,1.05557695,1.7854914125599999,100.0,3.3233269801642664,11.044502217087741,3.772596161983581,12.026767,12.026767,-3.214402,Walking
1259_117,431.76,4.33,4.3176,100.0,0.13826149138498406,0.01911624000000002,4.319813190405345,4.71,4.71,3.83,303.82,3.02,3.0382,100.0,0.11676797506165801,0.013634759999999985,3.0404430598187493,3.38,3.38,2.45,801.4348591,8.008764,8.014348591000001,100.0,0.07069709164286929,0.004998078766760259,8.01466040558366,8.390134,8.390134,7.7772183,Sitting
1259_118,400.59000000000003,3.5300000000000002,4.0059000000000005,100.0,5.248569156446354,27.547478189999996,6.602629249018909,17.05,17.05,-5.94,755.5799999999999,7.62,7.5558,100.0,7.6059069386891665,57.84982036,10.72100433728109,19.53,19.53,-8.66,207.9827067,2.10434375,2.079827067,100.0,5.27920758398922,27.870032714849298,5.674126659096985,13.184497,13.184497,-10.038197,Jogging
1259_119,383.00999999999993,4.154999999999999,3.8300999999999994,100.0,2.5067335299149773,6.2837129900000015,4.5774861004704315,7.93,7.93,-1.8,889.3,9.190000000000001,8.892999999999999,100.0,4.095071061654486,16.769606999999997,9.790559534572067,16.93,16.93,1.5,181.27320941,0.994285415,1.8127320941,100.0,3.3215463393743314,11.03267008461102,3.7840015498928103,11.836082,11.836082,-3.0237172,Walking
1259_120,214.97,2.24,2.1497,100.0,2.226159228357217,4.95578491,3.0946720343196303,6.78,6.78,-2.26,953.3700000000001,9.545,9.533700000000001,100.0,4.2199546573393425,17.808017310000004,10.425902982475906,17.08,17.08,1.5,128.98469544600002,0.82403103,1.2898469544600002,100.0,3.075614203859927,9.459402730984932,3.3351323657262344,11.454713,11.454713,-3.1054392,Walking
1259_121,426.62,3.66,4.2662,100.0,5.695561391118526,32.43941956,7.116170458891496,17.5,17.5,-4.48,777.36,7.005,7.7736,100.0,7.515261741283533,56.479159040000006,10.81240102844877,19.57,19.57,-6.7,185.631719246,1.4914281,1.85631719246,100.0,5.441517396567537,29.610111577147144,5.7494369373156635,11.686258,12.217452,-12.217452,Jogging
1259_122,379.81999999999994,3.985,3.7981999999999996,100.0,2.5746880898470015,6.629018760000001,4.588610029191846,9.15,9.15,-0.76,916.8000000000001,9.625,9.168000000000001,100.0,4.294560047315674,18.443246,10.124004642432757,16.17,16.17,0.27,171.86154771399995,1.03514645,1.7186154771399995,100.0,3.705125331533661,13.727953722372424,4.084310575928032,11.563675,11.563675,-4.630918,Walking
1259_123,189.54,2.03,1.8954,100.0,2.4207021378104328,5.85979884,3.07446580725823,6.24,6.24,-3.6,979.8699999999999,9.055,9.798699999999998,100.0,4.392797207930273,19.29666731,10.738304754475914,18.39,18.39,0.57,112.64027655,0.6673970499999999,1.1264027655,100.0,2.8041352567816467,7.863174538325873,3.0219129253590213,11.304889,11.304889,-3.1463003,Walking
1259_124,87.3,0.91,0.873,100.0,1.8681357017090594,3.489931,2.0620523756684745,4.9,4.9,-4.82,999.4699999999999,9.940000000000001,9.9947,100.0,3.5890339800564726,12.881164910000004,10.619566516576842,17.67,17.67,1.92,164.22053384600005,0.88532263,1.6422053384600006,100.0,2.688745863590736,7.229354318976293,3.1505860871658173,13.143636,13.143636,-2.2201166,Upstairs
1259_125,437.46,4.21,4.3746,100.0,5.127778938292875,26.294116840000004,6.740270172626613,17.01,17.01,-4.9,776.37,8.26,7.7637,100.0,7.794323018068983,60.751471309999985,11.001204888556527,19.57,19.57,-10.61,168.4837016,1.72297395,1.684837016,100.0,5.280294023286796,27.88150497235826,5.542578889185255,12.571581,12.571581,-10.378705,Jogging
1259_126,246.07,2.53,2.4607,100.0,2.1994200394649495,4.837448509999999,3.300377705657339,6.97,6.97,-3.6,933.6500000000001,9.445,9.336500000000001,100.0,4.120497633781629,16.978500750000002,10.205328657128097,17.47,17.47,1.76,144.71619462200002,0.88532263,1.4471619462200003,100.0,2.9026289594183337,8.425254876053959,3.2433828905390154,10.378705,10.378705,-3.3642259,Walking
1259_127,91.61000000000001,0.74,0.9161000000000001,100.0,1.8381713168255016,3.3788737899999988,2.0538045184486275,5.94,6.09,-6.09,955.1499999999999,9.254999999999999,9.551499999999999,100.0,3.0884573414570586,9.538568750000001,10.038412274857015,17.77,17.77,3.76,158.82687457600002,1.0760075,1.5882687457600002,100.0,1.9176336019954152,3.677318631501911,2.4899631001803932,7.5865335,7.5865335,-1.9885708,Upstairs
1259_128,420.72,4.42,4.2072,100.0,5.391463823489869,29.06788216,6.838743598059515,15.89,15.89,-5.43,744.29,6.91,7.4429,100.0,7.561325319677761,57.17364059,10.609919933722404,19.57,19.57,-9.23,162.84487879,1.7297841,1.6284487879,100.0,5.1948071452757,26.98602127660747,5.4440671130525615,10.651112,11.604536,-11.604536,Jogging
1259_129,393.94999999999993,4.25,3.9394999999999993,100.0,1.2348509019310792,1.5248567499999999,4.128500575269428,4.52,4.52,-1.18,343.3499999999999,3.02,3.433499999999999,100.0,1.613993416963031,2.6049747500000007,3.7939289661246955,9.89,9.89,2.45,761.3637894500001,8.049625,7.613637894500001,100.0,1.712521833467106,2.9327310301015386,7.803858854353272,8.430995,8.430995,0.6946377,Sitting
1259_130,423.63,3.795,4.2363,100.0,5.571769495411669,31.044615309999998,6.999346612363187,17.47,17.47,-4.59,743.4199999999998,7.09,7.434199999999999,100.0,7.910736524496313,62.57975236,10.855739587886216,19.57,19.57,-8.96,164.166048904,1.1713499,1.6416604890400002,100.0,5.057144115028501,25.574706600167396,5.316931047271768,12.067628,12.067628,-10.337844,Jogging
1259_131,388.82,3.76,3.8882,100.0,2.4706142475101207,6.10393476,4.606737891393432,9.47,9.47,-1.04,890.6099999999999,8.695,8.906099999999999,100.0,4.210131564452588,17.72520779,9.851082427835024,18.2,18.2,1.42,178.11328852400004,1.1645397499999999,1.7811328852400004,100.0,3.243007858739271,10.517099971844672,3.699937070644315,11.223166,11.223166,-3.336985,Walking
1259_132,-120.49,-0.95,-1.2048999999999999,100.0,2.6368570287370527,6.953014989999998,2.8991031371788067,5.13,6.74,-6.74,896.2499999999999,8.355,8.962499999999999,100.0,3.9185447234911077,15.354992750000001,9.781686919954042,17.88,17.88,2.03,244.33541747600003,1.879608,2.4433541747600005,100.0,2.384737271765021,5.686971855345275,3.4142278012256884,10.691973,10.691973,-3.9499009,Downstairs
1259_133,-128.28,-0.59,-1.2828,100.0,2.9989221663791144,8.99353416,3.261764859704022,4.18,7.89,-7.89,926.4200000000002,8.77,9.264200000000002,100.0,3.4898785594917197,12.17925236,9.899729996318083,18.81,18.81,2.15,172.09309377,1.4778077,1.7209309377,100.0,2.585114305312758,6.682815971532664,3.105546532233202,9.00305,9.00305,-3.568531,Downstairs
1259_134,-138.12999999999997,-1.38,-1.3812999999999998,100.0,0.15434153685900628,0.023821309999999995,1.3898960392777584,-1.12,1.8,-1.8,970.3199999999999,9.7,9.703199999999999,100.0,0.09642489305153533,0.009297760000000026,9.70367909609546,10.0,10.0,9.47,139.7583885,1.4165162,1.397583885,100.0,0.15334714666617397,0.02351534739065707,1.4059715726153037,1.6480621,1.6480621,0.9942854,Standing
1259_135,434.63,3.7350000000000003,4.3463,100.0,5.680199055490926,32.26466131000001,7.152271317560597,18.28,18.28,-5.82,789.48,8.69,7.8948,100.0,7.4521225808490295,55.53413096,10.856426575996357,19.57,19.57,-7.25,181.763539206,1.722974,1.81763539206,100.0,5.584232395187997,31.183651443467074,5.872601626360857,12.789507,12.789507,-10.079058,Jogging
1259_136,365.93,3.965,3.6593,100.0,2.6049722666469983,6.785880509999999,4.491809991529027,8.5,8.5,-0.89,901.45,8.885,9.0145,100.0,4.231131379430329,17.90247275,9.958096354223532,17.77,17.77,1.61,172.61066463999995,0.92618364,1.7261066463999994,100.0,3.420531040873616,11.700032601579942,3.8313805287815255,10.119919,10.119919,-3.9090397,Walking
1259_137,-157.35999999999999,-1.57,-1.5735999999999999,100.0,0.23504263443043688,0.055245039999999995,1.591056881447046,-0.57,2.3,-2.3,973.4299999999998,9.72,9.734299999999998,100.0,0.1461318240493836,0.021354510000000004,9.735396807526644,10.23,10.23,8.96,94.87934304000001,0.95342433,0.9487934304000001,100.0,0.16215903841838608,0.026295553740775614,0.9625510517946438,1.4982382,1.4982382,0.46309182,Standing
1259_138,96.97,1.435,0.9697,100.0,2.1506717345982858,4.62538891,2.359175067687856,6.28,6.28,-3.98,973.35,9.98,9.7335,100.0,4.093463417449825,16.756442749999998,10.559236004560178,17.54,17.54,1.42,98.69304008,0.5720546,0.9869304008,100.0,2.500192395863097,6.250962016331655,2.6879348266568712,8.430995,8.430995,-3.486809,Walking
1259_139,333.7,2.64,3.3369999999999997,100.0,4.775616085909754,22.806509000000005,5.8259830071842815,15.51,15.51,-5.09,804.02,8.219999999999999,8.0402,100.0,7.949823643326939,63.19969596000001,11.306834747178362,19.57,19.57,-7.59,181.69543657000003,1.8387469,1.8169543657000002,100.0,5.04553757157849,25.457449386210165,5.362720629796637,12.217452,12.217452,-11.563675,Jogging
1259_140,445.62,4.345000000000001,4.4562,100.0,5.444141948920877,29.638681560000006,7.0353677942236965,17.35,17.35,-4.18,769.4100000000002,6.529999999999999,7.694100000000002,100.0,7.4946570428539285,56.16988418999999,10.740998975886741,19.57,19.57,-6.7,187.72925242199992,1.4573772,1.8772925242199991,100.0,5.395001034278721,29.106036159868466,5.71229055470402,11.34575,11.34575,-9.997335,Jogging
1259_141,240.98999999999998,2.58,2.4099,100.0,2.5944249825346657,6.73104099,3.5409968935315375,9.08,9.08,-3.76,879.37,8.465,8.7937,100.0,4.109226120573069,16.885739309999998,9.706435957652015,19.57,19.57,-2.64,198.40760562000003,1.7434045,1.9840760562000002,100.0,2.419133298582668,5.85220591631146,3.1287000036912467,9.765789,9.765789,-3.336985,Walking
1259_142,416.34999999999997,3.45,4.1635,100.0,5.620337067294097,31.588188750000004,6.994492190288013,16.44,16.44,-4.71,749.3799999999999,7.164999999999999,7.4937999999999985,100.0,7.647580372902269,58.48548556,10.707124917549063,19.57,19.57,-7.89,165.73238928,1.9545198999999998,1.6573238928,100.0,4.954709143766939,24.549142699327714,5.224544495453499,11.032481,11.032481,-10.460427,Jogging
1259_143,150.56000000000003,1.57,1.5056000000000003,100.0,2.1715604159221544,4.7156746400000005,2.6424431876579675,5.98,5.98,-3.36,963.1699999999998,9.575,9.631699999999999,100.0,4.259511722016973,18.14344011,10.53152814172758,17.54,17.54,1.18,128.84848995000002,0.7218784,1.2884848995000002,100.0,3.0768500855512984,9.467006448957033,3.33574576147472,11.917805,11.917805,-3.3642259,Walking
1259_144,435.08,2.795,4.3508,100.0,5.926574504720243,35.124285359999995,7.352125270967573,17.82,17.82,-5.86,721.26,7.31,7.2126,100.0,7.474144983876083,55.862843240000004,10.386743570532586,19.57,19.57,-7.59,158.036895816,1.4028958,1.58036895816,100.0,5.421474159996463,29.392382067509352,5.64711856714777,12.026767,12.026767,-10.691973,Jogging
1259_145,418.7299999999999,3.755,4.187299999999999,100.0,5.36569974094712,28.79073370999999,6.8061894625406945,17.16,17.16,-5.09,814.7199999999999,7.965,8.1472,100.0,7.285941130698216,53.08493815999999,10.929858462029598,19.57,19.57,-6.55,186.33997781000002,2.1860657999999997,1.8633997781000002,100.0,4.995990942477496,24.95992549731718,5.332183814380399,12.789507,12.789507,-10.106298,Jogging
1259_146,364.4699999999999,3.68,3.644699999999999,100.0,2.566736626535726,6.58813691,4.457799344968322,9.58,9.58,-0.72,897.64,9.254999999999999,8.9764,100.0,4.046639722040993,16.375293040000003,9.846372428463184,16.13,16.13,1.31,183.30264003999997,1.3211737000000001,1.8330264003999996,100.0,3.1264873791650376,9.774923332078265,3.6242115165428257,11.304889,11.304889,-3.3642259,Walking
1259_147,94.15,0.915,0.9415,100.0,2.8809409487179707,8.29982075,3.030881554927543,9.3,9.3,-5.2,907.5999999999999,8.89,9.075999999999999,100.0,4.436579989135776,19.683242,10.102327355614644,19.34,19.34,0.84,224.12282223,1.8387469,2.2412282223,100.0,2.3197122545690676,5.381064943997907,3.225549393271157,10.61025,10.61025,-3.255263,Downstairs
1259_148,357.93,3.87,3.5793,100.0,2.118207381254253,4.4868025099999995,4.159109399859542,8.69,8.69,-1.31,876.43,8.355,8.764299999999999,100.0,2.9879251178702586,8.927696509999999,9.259624776415079,15.83,15.83,1.42,217.72125961,1.7774554,2.1772125961,100.0,2.0792837197641383,4.323420787276191,3.010593874286715,8.662541,8.662541,-1.9885708,Walking
1259_149,170.82,1.0150000000000001,1.7082,100.0,4.501988756094355,20.26790276,4.815168740553128,12.83,12.83,-8.12,819.77,7.33,8.1977,100.0,8.01464644946987,64.23455771,11.464590834390908,19.57,19.57,-10.19,164.50655669600002,1.78426555,1.6450655669600003,100.0,4.627106753412603,21.41011690747652,4.910840826892473,9.384419,10.079058,-10.079058,Jogging
1259_150,157.40999999999997,1.33,1.5740999999999996,100.0,2.0896263278395018,4.366538190000001,2.6161668524771122,6.21,6.21,-2.83,943.88,9.115,9.4388,100.0,3.642845942391745,13.27032656,10.117374758305633,16.82,16.82,1.8,180.38788662399995,1.01471595,1.8038788662399994,100.0,2.5621951337236024,6.56484390327691,3.1335000985071337,9.507003,9.507003,-4.099725,Upstairs
1259_151,134.32,0.84,1.3432,100.0,2.8054214941787268,7.87038976,3.1103980452668756,9.38,9.38,-4.48,932.37,8.73,9.3237,100.0,3.869445090707452,14.97260531,10.09475046744594,18.54,18.54,1.57,199.52447129400005,1.83874695,1.9952447129400006,100.0,2.2744654941286537,5.1731932839819015,3.025589983539892,9.847511,9.847511,-2.5333846,Downstairs
1259_152,413.5899999999999,3.115,4.1358999999999995,100.0,5.126285613385193,26.278804190000002,6.586689077222334,16.02,16.02,-4.4,766.93,8.5,7.6693,100.0,7.396995370418993,54.71554051000001,10.655219519090164,19.57,19.57,-8.08,201.75821025600004,1.83874695,2.0175821025600005,100.0,5.674026532804117,32.194577094965105,6.022060663554922,12.217452,12.217452,-9.084772,Jogging
1259_153,124.78000000000002,1.355,1.2478000000000002,100.0,2.084722322037158,4.3460671600000005,2.429623839198159,5.37,5.37,-3.64,968.6700000000001,9.5,9.6867,100.0,3.9443024871325476,15.55752211,10.458952098561308,18.24,18.24,1.5,101.09022109000001,0.70825805,1.0109022109,100.0,2.8097332087711435,7.8946007044713875,2.9860549198690056,10.691973,10.691973,-3.3642259,Walking
1259_154,105.58000000000001,0.72,1.0558,100.0,3.1520289275322333,9.935286360000001,3.3241540277189325,12.83,12.83,-5.67,894.59,8.925,8.9459,100.0,4.152015196263135,17.23923019,9.8624721545868,18.05,18.05,0.0,214.94270658,1.56634,2.1494270658,100.0,2.9581593475786363,8.750706725666863,3.6566027179419507,11.032481,11.032481,-4.2086873,Downstairs
1259_155,404.67999999999995,3.215,4.046799999999999,100.0,5.6507776243628625,31.93128776,6.950386895705879,18.39,18.39,-5.75,735.5600000000001,6.994999999999999,7.355600000000001,100.0,7.561779198045921,57.18050464,10.54918745686131,19.57,19.57,-8.69,151.29482219000005,1.19178042,1.5129482219000006,100.0,5.2502303585598185,27.56491881794316,5.463875102900278,12.299174,12.299174,-9.112013,Jogging
1259_156,91.39000000000001,0.44,0.9139000000000002,100.0,3.0306619392469365,9.184911790000001,3.1654581027080426,8.73,8.73,-5.86,915.82,8.41,9.1582,100.0,4.165316885904361,17.349864760000003,10.060938922386915,18.09,18.09,1.23,217.898322014,1.920469,2.17898322014,100.0,2.805421320602128,7.870388786088986,3.5522326302961456,10.56939,10.56939,-5.053149,Downstairs
1259_157,359.3399999999999,3.83,3.593399999999999,100.0,2.493558188613212,6.217832440000002,4.373826242547822,9.15,9.15,-2.49,884.3300000000002,8.675,8.843300000000001,100.0,3.8053441513219277,14.480644110000004,9.627284092619268,16.97,16.97,1.31,205.8987942,1.2258312500000001,2.058987942,100.0,3.4495605489073644,11.899467980578077,4.017324896729099,11.727119,11.727119,-6.0474343,Walking
1259_158,429.5,4.27,4.295,100.0,0.09469424480928086,0.008967000000000017,4.296043761415844,4.63,4.63,4.14,306.65999999999997,3.06,3.0665999999999998,100.0,0.07897113396678554,0.00623643999999999,3.0676166644481513,3.3,3.3,2.83,800.7674615000001,8.008764,8.007674615,100.0,0.06485561164092678,0.004206250361318716,8.007937249384307,8.19945,8.19945,7.8180795,Sitting
